,ALAND,AWATER,CD113FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,STATEFP,AREA,PERIMETER,COMPACTNESS
412,799666927,54874851,2,113,N,4802,30.0473686,-95.1782923,C2,G5200,Congressional District 2,48,0.079868119,3.689641219,0.07373
413,238360311,1621911,29,113,N,629,34.2666953,-118.4303132,C2,G5200,Congressional District 29,6,0.023490999,1.183235056,0.21085
414,123449128,784655,34,113,N,634,34.0746549,-118.2282686,C2,G5200,Congressional District 34,6,0.012133766,0.761040724,0.26326
415,321772810,5322336,32,113,N,632,34.0894576,-117.9139678,C2,G5200,Congressional District 32,6,0.031952537,1.812407067,0.12224
416,186562829,555918,43,113,N,643,33.9031099,-118.3363034,C2,G5200,Congressional District 43,6,0.018239598,0.87073111,0.30231
417,437439320,313475,35,113,N,635,34.0454006,-117.5883234,C2,G5200,Congressional District 35,6,0.042740953,1.583279818,0.21426
418,205536035,66884022,44,113,N,644,33.8187502,-118.2509834,C2,G5200,Congressional District 44,6,0.026528505,1.193133586,0.23418
419,565793514,2417794,28,113,N,628,34.2500576,-118.291452,C2,G5200,Congressional District 28,6,0.055609627,2.037334214,0.16836
420,1812793990,7568290,27,113,N,627,34.2650833,-117.9348875,C2,G5200,Congressional District 27,6,0.178217097,3.163747558,0.22375
421,143131690,351785,37,113,N,637,34.0161234,-118.3687055,C2,G5200,Congressional District 37,6,0.014004444,0.746512184,0.31579
422,149406832,1743134,40,113,N,640,33.9698668,-118.1792067,C2,G5200,Congressional District 40,6,0.014744679,0.926433725,0.21588
423,686126096,5114562,5,113,N,1305,33.7069846,-84.4011185,C2,G5200,Congressional District 5,13,0.067227815,1.527294947,0.36217
424,192014968,3473804,2,113,N,4202,40.0151623,-75.2221966,C2,G5200,Congressional District 2,42,0.020622479,0.812047321,0.393
425,401915447,2647089,13,113,N,4213,40.1240017,-75.1595354,C2,G5200,Congressional District 13,42,0.042744616,2.706864179,0.07331
426,2424054853,44755449,42,113,N,642,33.6750434,-117.2296974,C2,G5200,Congressional District 42,6,0.240031901,5.227632363,0.11037
427,819846906,4267687,41,113,N,641,33.9180748,-117.2974203,C2,G5200,Congressional District 41,6,0.080343861,2.36036912,0.18122
428,15313160743,201938198,36,113,N,636,33.7321303,-115.7373597,C2,G5200,Congressional District 36,6,1.509598814,7.580836307,0.33009
429,564972810,6435649,31,113,N,631,34.1100101,-117.3533277,C2,G5200,Congressional District 31,6,0.05583145,2.891932645,0.08389
430,161925269,4788471,7,113,N,1707,41.863332,-87.7321218,C2,G5200,Congressional District 7,17,0.018078028,1.764069232,0.073
431,135858493,893860,4,113,N,1704,41.8318687,-87.7100236,C2,G5200,Congressional District 4,17,0.014831046,1.923704585,0.05036
432,272856814,1533505,9,113,N,1709,42.0526844,-87.8101853,C2,G5200,Congressional District 9,17,0.029841039,1.723475021,0.12624
433,1278223571,92425007,11,113,N,611,37.9038693,-122.0009326,C2,G5200,Congressional District 11,6,0.140412634,2.832547104,0.21992
434,1251948971,54601431,9,113,N,4709,35.1667619,-89.9775528,C2,G5200,Congressional District 9,47,0.129270156,2.941980891,0.18768
435,480868418,35466742,32,113,N,4832,32.9203834,-96.653636,C2,G5200,Congressional District 32,48,0.049774421,2.24173111,0.12447
436,760127492,2295744,5,113,N,405,33.3394082,-111.7120184,C2,G5200,Congressional District 5,4,0.073840664,1.340859475,0.51611
437,531238883,1021257,7,113,N,407,33.4278191,-112.1187678,C2,G5200,Congressional District 7,4,0.05160219,1.262484622,0.40684
438,426702437,3529539,9,113,N,409,33.4060068,-111.9499956,C2,G5200,Congressional District 9,4,0.041700226,1.869100084,0.15
439,1619240143,10576374,6,113,N,406,33.665518,-111.8885887,C2,G5200,Congressional District 6,4,0.158438914,2.499669217,0.31864
440,1397551063,4088398,8,113,N,408,33.6955808,-112.2995738,C2,G5200,Congressional District 8,4,0.136296167,2.90559053,0.20287
441,1245509639,97796244,3,113,N,4803,33.1594719,-96.6132709,C2,G5200,Congressional District 3,48,0.129836802,2.103965548,0.36858
442,922800377,33054518,30,113,N,4830,32.6587671,-96.7994068,C2,G5200,Congressional District 30,48,0.091875845,2.569166152,0.17491
443,1683515582,3359855457,1,113,N,3601,40.9838845,-72.5495221,C2,G5200,Congressional District 1,36,0.539617471,4.123164459,0.39887
